,海报图片,电影名称,信息,评分,评价人数,短评
184,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p958008320.jpg,无间道2,导演: 刘伟强 / 麦兆辉 主演: 陈冠希 Edison Chen / 余文乐 Shawn Yue / 曾... 2003 / 中国香港 / 剧情 犯罪 惊悚,8.7,507378人评价,
185,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,岁月神偷,导演: 罗启锐 Alex Law 主演: 吴君如 Sandra Ng / 任达华 Simon Yam / 钟绍... 2010 / 中国香港 中国大陆 / 剧情 家庭,8.7,587151人评价,岁月流逝，来日可追。
186,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2530599636.jpg,小偷家族,导演: 是枝裕和 Hirokazu Koreeda 主演: 中川雅也 Lily Franky / 安藤樱 Sa... 2018 / 日本 / 剧情 犯罪 家庭,8.7,841505人评价,我们组成了家。
187,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg,无敌破坏王,导演: 瑞奇·莫尔 Rich Moore 主演: 约翰·C·赖利 John C. Reilly / 萨拉... 2012 / 美国 / 喜剧 动画 奇幻 冒险,8.7,565002人评价,迪士尼和皮克斯拿错剧本的产物。
188,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603716224.jpg,忠犬八公物语,导演: 神山征二郎 Seijirô Kôyama 主演: 仲代达矢 Tatsuya Nakadai /... 1987 / 日本 / 剧情,9.2,203338人评价,养狗三日，便会对你终其一生。
189,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2584519452.jpg,荒蛮故事,导演: 达米安·斯兹弗隆 Damián Szifron 主演: 达里奥·葛兰帝内提 Darío... 2014 / 阿根廷 西班牙 / 剧情 喜剧 犯罪,8.8,459954人评价,始于荒诞，止于更荒诞。
190,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,冰川时代,导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge 主演... 2002 / 美国 / 喜剧 动画 冒险,8.6,639847人评价,松鼠才是角儿。
191,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg,爆裂鼓手,导演: 达米恩·查泽雷 Damien Chazelle 主演: 迈尔斯·特勒 Miles Teller /... 2014 / 美国 / 剧情 音乐,8.7,614108人评价,这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力。
192,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,恐怖游轮,导演: 克里斯托弗·史密斯 Christopher Smith 主演: 梅利莎·乔治 Melissa ... 2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚,8.5,904741人评价,不要企图在重复中寻找已经失去的爱。
193,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg,牯岭街少年杀人事件,导演: 杨德昌 Edward Yang 主演: 张震 Chen Chang / 杨静怡 Lisa Yang / 张... 1991 / 中国台湾 / 剧情 犯罪,8.9,321112人评价,弱者送给弱者的一刀。
194,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p456703618.jpg,东京教父,导演: 今敏 Satoshi Kon 主演: 江守彻 Toru Emori / 梅垣义明 Yoshiaki Ume... 2003 / 日本 / 剧情 喜剧 动画,9.0,249202人评价,
195,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg,魔女宅急便,导演: 宫崎骏 Hayao Miyazaki 主演: 高山南 Minami Takayama / 佐久间玲 Re... 1989 / 日本 / 动画 奇幻 冒险,8.7,480271人评价,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的。
196,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505928032.jpg,大佛普拉斯,导演: 黄信尧 Hsin-yao Huang 主演: 庄益增 Yizeng Zhuang / 陈竹昇 Chu-sh... 2017 / 中国台湾 / 剧情 喜剧,8.7,492731人评价,人们可以登上月球，却永远无法探索人们内心的宇宙。
197,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg,贫民窟的百万富翁,导演: 丹尼·鲍尔 Danny Boyle / 洛芙琳·坦丹 Loveleen Tandan 主演: 戴夫... 2008 / 英国 / 剧情 爱情,8.6,766518人评价,上帝之城+猜火车+阿甘正传+开心辞典=山寨富翁
198,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2676812053.jpg,遗愿清单,导演: 罗伯·莱纳 Rob Reiner 主演: 杰克·尼科尔森 Jack Nicholson / 摩根... 2007 / 美国 / 冒险 喜剧 剧情,8.7,486066人评价,用剩余不多的时间，去燃烧整个生命。
199,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,东邪西毒,导演: 王家卫 Kar Wai Wong 主演: 张国荣 Leslie Cheung / 林青霞 Brigitte... 1994 / 中国香港 中国台湾 / 剧情 动作 爱情 武侠 古装,8.6,595474人评价,电影诗。
200,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p709670262.jpg,你看起来好像很好吃,导演: 藤森雅也 Masaya Fujimori 主演: 山口胜平 Kappei Yamaguchi / 爱河... 2010 / 日本 / 剧情 动画 儿童,8.9,346096人评价,感情不分食草或者食肉。
201,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg,可可西里,导演: 陆川 Chuan Lu 主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L... 2004 / 中国大陆 中国香港 / 剧情 犯罪,8.9,315790人评价,坚硬的信仰。
202,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2170238828.jpg,城市之光,导演: Charles Chaplin 主演: 查理·卓别林 Charles Chaplin / 弗吉尼亚·... 1931 / 美国 / 喜剧 剧情 爱情,9.3,154940人评价,永远的小人物，伟大的卓别林。
203,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549648344.jpg,黑天鹅,导演: 达伦·阿罗诺夫斯基 Darren Aronofsky 主演: 娜塔莉·波特曼 Natalie... 2010 / 美国 / 剧情 惊悚,8.6,802272人评价,黑暗之美。
204,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg,源代码,导演: 邓肯·琼斯 Duncan Jones 主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ... 2011 / 美国 加拿大 / 科幻 悬疑 惊悚,8.5,863439人评价,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。
205,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910924635.jpg,末路狂花,导演: 雷德利·斯科特 Ridley Scott 主演: 吉娜·戴维斯 Geena Davis / 苏... 1991 / 美国 英国 法国 / 犯罪 剧情 惊悚,8.9,281855人评价,没有了退路，只好飞向自由。
206,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2421855655.jpg,海边的曼彻斯特,导演: 肯尼斯·罗纳根 Kenneth Lonergan 主演: 卡西·阿弗莱克 Casey Affle... 2016 / 美国 / 剧情 家庭,8.6,578613人评价,我们都有权利不与自己的过去和解。
207,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg,真爱至上,导演: 理查德·柯蒂斯 Richard Curtis 主演: 休·格兰特 Hugh Grant / 连姆... 2003 / 英国 美国 法国 / 喜剧 剧情 爱情,8.5,760162人评价,爱，是个动词。
208,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549558913.jpg,波西米亚狂想曲,导演: 布莱恩·辛格 Bryan Singer 主演: 拉米·马雷克 Rami Malek / 本·哈... 2018 / 英国 美国 / 剧情 传记 同性 音乐,8.6,632521人评价,
209,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2353324612.jpg,雨人,导演: 巴瑞·莱文森 Barry Levinson 主演: 达斯汀·霍夫曼 Dustin Hoffman ... 1988 / 美国 / 剧情,8.7,416658人评价,生活在自己的世界里，也可以让周围的人显得可笑和渺小。
210,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570901292.jpg,青蛇,导演: 徐克 Hark Tsui 主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ... 1993 / 中国香港 中国大陆 / 剧情 爱情 奇幻 古装,8.6,547398人评价,人生如此，浮生如斯。谁人言，花彼岸，此生情长意短。谁都是不懂爱的罢了。
211,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg,初恋这件小事,导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭... 2010 / 泰国 / 剧情 喜剧 爱情,8.5,1002795人评价,黑小鸭速效美白记。
212,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2901102612.jpg,爱乐之城,导演: 达米恩·查泽雷 Damien Chazelle 主演: 瑞恩·高斯林 Ryan Gosling /... 2016 / 美国 / 剧情 爱情 歌舞,8.4,987258人评价,
213,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg,人工智能,导演: 史蒂文·斯皮尔伯格 Steven Spielberg 主演: 海利·乔·奥斯蒙 Haley... 2001 / 美国 英国 / 剧情 科幻,8.7,463736人评价,对爱的执着，可以超越一切。
214,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2236181653.jpg,疯狂的麦克斯4：狂暴之路,导演: 乔治·米勒 George Miller 主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞... 2015 / 澳大利亚 美国 / 动作 科幻 冒险,8.7,552560人评价,“多么美好的一天！”轰轰轰砰咚，啪哒哒哒轰隆隆，磅~
215,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg,终结者2：审判日,导演: 詹姆斯·卡梅隆 James Cameron 主演: 阿诺·施瓦辛格 Arnold Schwarz... 1991 / 美国 法国 / 动作 科幻,8.8,354558人评价,少见的超越首部的续集，动作片中的经典。
216,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg,恋恋笔记本,导演: 尼克·卡索维茨 Nick Cassavetes 主演: 瑞恩·高斯林 Ryan Gosling /... 2004 / 美国 / 剧情 爱情,8.5,697123人评价,爱情没有那么多借口，如果不能圆满，只能说明爱的不够。
217,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,虎口脱险,导演: 杰拉尔·乌里 Gérard Oury 主演: 路易·德·菲耐斯 Louis de Funès... 1966 / 法国 英国 / 喜剧 战争,8.9,269327人评价,永远看不腻的喜剧。
218,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2174804034.jpg,芙蓉镇,导演: 谢晋 Jin Xie 主演: 刘晓庆 Xiaoqing Liu / 姜文 Wen Jiang / 郑在石... 1987 / 中国大陆 / 剧情 爱情,9.3,154384人评价,
219,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg,新龙门客栈,导演: 李惠民 Raymond Lee 主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ... 1992 / 中国香港 中国大陆 / 动作 爱情 武侠 古装,8.7,463472人评价,嬉笑怒骂，调风动月。
220,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg,罗生门,导演: 黑泽明 Akira Kurosawa 主演: 三船敏郎 Toshirô Mifune / 京町子 ... 1950 / 日本 / 剧情 犯罪 悬疑,8.8,328339人评价,人生的N种可能性。
221,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1086394013.jpg,无耻混蛋,导演: 昆汀·塔伦蒂诺 Quentin Tarantino 主演: 布拉德·皮特 Brad Pitt / ... 2009 / 德国 美国 / 剧情 犯罪,8.7,501084人评价,昆汀同学越来越变态了，比北野武还杜琪峰。
222,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2627847859.jpg,崖上的波妞,导演: 宫崎骏 Hayao Miyazaki 主演: 奈良柚莉爱 Yuria Nara / 土井洋辉 Hir... 2008 / 日本 / 动画 奇幻 冒险,8.6,523247人评价,
223,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2868462052.jpg,花束般的恋爱,导演: 土井裕泰 Nobuhiro Doi 主演: 菅田将晖 Masaki Suda / 有村架纯 Kasu... 2021 / 日本 / 剧情 爱情,8.6,684639人评价,
224,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg,千钧一发,导演: 安德鲁·尼科尔 Andrew Niccol 主演: 伊桑·霍克 Ethan Hawke / 乌玛... 1997 / 美国 / 剧情 科幻 惊悚,8.8,315722人评价,一部能引人思考的科幻励志片。
225,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2187896734.jpg,彗星来的那一夜,导演: 詹姆斯·沃德·布柯特 James Ward Byrkit 主演: 艾米丽·芭尔多尼 Em... 2013 / 美国 英国 / 科幻 悬疑 惊悚,8.6,612823人评价,小成本大魅力。
226,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p721429854.jpg,哈利·波特与死亡圣器(上),导演: 大卫·叶茨 David Yates 主演: 丹尼尔·雷德克里夫 Daniel Radcliffe... 2010 / 英国 美国 / 奇幻 冒险,8.5,610285人评价,最忠于原著的一部。
227,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2237136718.jpg,萤火虫之墓,导演: 高畑勋 Isao Takahata 主演: 辰己努 / 白石绫乃 / 志乃原良子 1988 / 日本 / 动画 剧情 战争,8.7,415349人评价,幸福是生生不息，却难以触及的远。
228,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507709428.jpg,奇迹男孩,导演: 斯蒂芬·卓博斯基 Stephen Chbosky 主演: 雅各布·特伦布莱 Jacob Tr... 2017 / 美国 中国香港 / 剧情 儿童 家庭,8.6,567566人评价,世界不完美，爱会有奇迹。
229,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461390.jpg,黑客帝国2：重装上阵,导演: 拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski ... 2003 / 美国 / 动作 科幻,8.7,421456人评价,一个精彩的世界观正在缓缓建立。
230,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2319879389.jpg,高山下的花环,导演: 谢晋 Jin Xie 主演: 吕晓禾 Xiaohe Lü / 唐国强 Guoqiang Tang / 何... 1984(中国大陆) / 1985 / 中国大陆 / 剧情 战争,9.5,106020人评价,
231,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2160195181.jpg,白日梦想家,导演: 本·斯蒂勒 Ben Stiller 主演: 本·斯蒂勒 Ben Stiller / 克里斯汀·... 2013 / 美国 英国 / 剧情 喜剧 冒险,8.6,534724人评价,
232,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg,二十二,导演: 郭柯 Ke Guo 主演: 2015 / 中国大陆 / 纪录片,8.7,299389人评价,有一些东西不应该被遗忘。
233,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264592493.jpg,火星救援,导演: 雷德利·斯科特 Ridley Scott 主演: 马特·达蒙 Matt Damon / 杰西卡... 2015 / 英国 美国 匈牙利 约旦 / 剧情 科幻 冒险,8.5,764733人评价,
234,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792282381.jpg,战争之王,导演: 安德鲁·尼科尔 Andrew Niccol 主演: 尼古拉斯·凯奇 Nicolas Cage /... 2005 / 美国 德国 / 剧情 犯罪,8.7,383403人评价,做一颗让别人需要你的棋子。
235,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg,血钻,导演: 爱德华·兹威克 Edward Zwick 主演: 莱昂纳多·迪卡普里奥 Leonardo ... 2006 / 美国 德国 英国 / 剧情 惊悚 冒险,8.7,394217人评价,每个美丽事物背后都是滴血的现实。
236,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2375245718.jpg,步履不停,导演: 是枝裕和 Hirokazu Koreeda 主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu... 2008 / 日本 / 剧情 家庭,8.8,292191人评价,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。
237,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215102596.jpg,千年女优,导演: 今敏 Satoshi Kon 主演: 庄司美代子 Miyoko Shôji / 小山茉美 Mam... 2001 / 日本 / 动画 剧情 爱情,8.8,284348人评价,爱情是一场没有尽头的虚幻追逐。
238,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg,房间,导演: 伦尼·阿伯拉罕森 Lenny Abrahamson 主演: 布丽·拉尔森 Brie Larson... 2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭,8.8,378533人评价,被偷走的岁月，被伤害的生命，被禁锢的灵魂，终将被希望和善意救赎。
239,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443403700.jpg,哈利·波特与凤凰社,导演: 大卫·叶茨 David Yates 主演: 丹尼尔·雷德克里夫 Daniel Radcliffe... 2007 / 英国 美国 / 奇幻 冒险,8.5,605571人评价,
240,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,魂断蓝桥,导演: 茂文·勒鲁瓦 Mervyn LeRoy 主演: 费雯·丽 Vivien Leigh / 罗伯特·... 1940 / 美国 / 剧情 爱情 战争,8.8,289085人评价,中国式内在的美国电影。
241,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg,谍影重重2,导演: 保罗·格林格拉斯 Paul Greengrass 主演: 马特·达蒙 Matt Damon / ... 2004 / 美国 德国 / 动作 悬疑 惊悚,8.7,366991人评价,谁说王家卫镜头很晃？
242,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1254404823.jpg,大红灯笼高高挂,导演: 张艺谋 Yimou Zhang 主演: 巩俐 Li Gong / 马精武 Jingwu Ma / 何赛... 1991 / 中国大陆 中国香港 中国台湾 / 剧情,8.8,302156人评价,
243,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535851348.jpg,蜘蛛侠：平行宇宙,导演: 鲍勃·佩尔西凯蒂 Bob Persichetti / 彼得·拉姆齐 Peter Ramsey 主... 2018 / 美国 / 动作 科幻 动画 冒险,8.6,698286人评价,
244,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2577248102.jpg,弱点,导演: 约翰·李·汉考克 John Lee Hancock 主演: 桑德拉·布洛克 Sandra Bu... 2009 / 美国 / 剧情 家庭 传记 运动,8.7,325793人评价,拍掉身上的悲伤，从今天开始重新踏上追梦之旅。
245,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg,谍影重重,导演: 道格·里曼 Doug Liman 主演: 马特·达蒙 Matt Damon / 弗兰卡·波坦... 2002 / 美国 德国 捷克 / 动作 悬疑 惊悚,8.6,445820人评价,哗啦啦啦啦，天在下雨，哗啦啦啦啦，云在哭泣……找自己。
246,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525770523.jpg,阿飞正传,导演: 王家卫 Kar Wai Wong 主演: 张国荣 Leslie Cheung / 张曼玉 Maggie C... 1990 / 中国香港 / 犯罪 剧情 爱情,8.5,531443人评价,王家卫是一种风格，张国荣是一个代表。
247,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg,朗读者,导演: 史蒂芬·戴德利 Stephen Daldry 主演: 凯特·温丝莱特 Kate Winslet ... 2008 / 美国 德国 / 剧情 爱情,8.6,465187人评价,当爱情跨越年龄的界限，它似乎能变得更久远一点，成为一种责任，一种水到渠成的相濡以沫。
248,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg,再次出发之纽约遇见你,导演: 约翰·卡尼 John Carney 主演: 凯拉·奈特莉 Keira Knightley / 马克... 2013 / 美国 / 喜剧 爱情 音乐,8.6,441725人评价,爱我就给我看你的播放列表。
249,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2797313535.jpg,燃情岁月,导演: 爱德华·兹威克 Edward Zwick 主演: 布拉德·皮特 Brad Pitt / 安东... 1994 / 美国 / 剧情 爱情 战争 西部,8.7,297243人评价,传奇，不是每个人都可以拥有。
